"spkid","full_name","pdes","name","prefix","neo","pha","H","G","M1","M2","K1","K2","PC","diameter","extent","albedo","rot_per","GM","BV","UB","IR","spec_B","spec_T","H_sigma","diameter_sigma","orbit_id","epoch","epoch_mjd","epoch_cal","equinox","e","a","q","i","om","w","ma","ad","n","tp","tp_cal","per","per_y","moid","moid_ld","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","class","producer","data_arc","first_obs","last_obs","n_obs_used","n_del_obs_used","n_dop_obs_used","condition_code","rms","two_body","A1","A2","A3","DT"
2297418,"297418 (2000 SP43)",297418,,,Y,Y,18.6,,,,,,,0.407,,0.388,6.314,,,,,,,,0.019,160,2459600.5,59600,20220121.0000000,J2000,.4668180760663884,.8114980210177911,.4326760761145843,10.34581088666547,350.5587002807356,224.434909494861,162.2474356559165,1.190319965920998,1.348257597717298,2459480.161397101998,20210922.6613971,267.0112896893793,0.731037069649225,.0185429,7.216340393,3.78775,7.099,6.7046E-8,4.4478E-9,5.3403E-8,7.1064E-6,2.0291E-5,1.6102E-5,1.5697E-5,6.5241E-9,1.1085E-8,1.1148E-5,2.1952E-6,ATE,"Otto Matic",7331,2000-09-25,2020-10-21,877,0,1,0,.30269,,,-2.042095869643076E-14,,
2306383,"306383 (1993 VD)",306383,,,Y,Y,21.46,,,,,,,,,,0.94345,,,,,,,,,"JPL 47",2459600.5,59600,20220121.0000000,J2000,.5513865585929515,.8758604562359397,.3929227734643525,2.067337402553773,2.186738502437575,254.2264546629432,243.6728627616353,1.358798139007527,1.202407552125637,2459697.245181808547,20220427.7451818,299.3993171147219,0.819710656029355,.0172461,6.711664737,3.70187,6.625,1.062E-7,5.717E-9,9.4841E-8,2.7594E-6,.00013406,.00013224,2.4795E-5,8.8693E-9,1.1773E-8,2.1502E-5,2.9314E-6,ATE,"Otto Matic",10283,1993-11-09,2022-01-04,172,0,1,0,.43883,,,-1.71275401307638E-14,,
2310442,"310442 (2000 CH59)",310442,,,Y,Y,19.85,,,,,,,,,,6.0542,,,,,,,,,"JPL 103",2459600.5,59600,20220121.0000000,J2000,.4232724854473062,.8627204160911297,.497554601326103,3.259443533213026,213.6135014814942,109.5696597167493,296.3443419124312,1.227886230856156,1.229982579363528,2459652.253300539027,20220313.7533005,292.6870721911258,0.801333530981864,.0227674,8.860389058,4.08961,6.768,1.0722E-7,3.5101E-9,9.2198E-8,2.6806E-6,.00016136,.00016063,1.7488E-5,4.9959E-9,7.5066E-9,1.4339E-5,1.7863E-6,ATE,"Otto Matic",7676,2000-02-06,2021-02-11,463,,,0,.44579,,,4.009270077813947E-14,,
2310842,"310842 (2003 AK18)",310842,,,Y,N,19.76,,,,,,,,,,5.3,,,,,,,,,"JPL 113",2459600.5,59600,20220121.0000000,J2000,.3841338267190521,.8769272140837169,.5400698075836613,7.403443051472367,301.6133510906964,23.86102745791505,184.4234225661568,1.213784620583773,1.200214175912878,2459746.787705109216,20220616.2877051,299.9464655766006,0.821208666876388,.0566657,22.052590469,4.10269,6.685,6.742E-8,2.7035E-9,5.9357E-8,4.1604E-6,1.4267E-5,1.6418E-5,1.5657E-5,3.742E-9,5.5502E-9,1.345E-5,1.387E-6,ATE,"Otto Matic",6645,2003-01-07,2021-03-18,564,1,3,0,.42463,,,-3.91885662439479E-14,,
2313276,"313276 (2002 AX1)",313276,,,Y,N,19.76,,,,,,,,,,131.,,,,,,,,,62,2459600.5,59600,20220121.0000000,J2000,.541747164518759,.8799375774905152,.4032338899315228,33.00061446492344,294.6983340184455,25.35410289300142,197.9043329954926,1.356641265049507,1.194060349249459,2459736.251653680146,20220605.7516537,301.492299134028,0.825440928498365,.159843,62.20610031,3.97072,6.493,2.0486E-7,5.9115E-9,1.7882E-7,1.9721E-5,5.1419E-6,1.3235E-5,4.8101E-5,9.114E-9,1.2033E-8,4.1242E-5,3.0382E-6,ATE,"Otto Matic",6972,2002-01-06,2021-02-07,269,,,0,.47251,,,3.250986071051917E-14,,
2322756,"322756 (2001 CK32)",322756,,,Y,N,19.17,,,,,,,,,,,,,,,,,,,"JPL 61",2459600.5,59600,20220121.0000000,J2000,.3826772568112675,.724824124840293,.447450417075782,8.135488534757888,109.4024945064695,234.0202756157913,109.7422221593187,1.002197832604804,1.597184600155882,2459531.790207688824,20211113.2902077,225.39661349406,0.617102295671622,.0770497,29.985431749,4.37576,7.861,7.2977E-8,4.5358E-9,5.2877E-8,1.3928E-5,7.0772E-5,7.2969E-5,3.0885E-5,6.2716E-9,1.4992E-8,1.9298E-5,2.1157E-6,ATE,"Otto Matic",7723,2001-02-13,2022-04-07,290,,,0,.42335,,,-2.327264565819432E-14,,
2325102,"325102 (2008 EY5)",325102,,,Y,N,20.1,,,,,,,0.361,,0.124,,,,,,,,,0.006,44,2459600.5,59600,20220121.0000000,J2000,.6268164788685717,.6262009052027686,.2336878587392569,5.109238106937222,245.465498046735,106.6555770971555,142.9931621872099,1.01871395166628,1.988994294264418,2459528.607806744568,20211110.1078067,180.995994326438,0.495540025534396,.0786999,30.627640083,4.42334,8.848,1.1461E-7,1.2433E-8,7.2884E-8,9.3992E-6,.0003001,.0002964,.00010422,2.0227E-8,5.9238E-8,5.0497E-5,5.3906E-6,ATE,"Otto Matic",4347,2008-03-04,2020-01-28,158,,,1,.37555,,,-5.188215346324868E-14,,
2326290,"326290 Akhenaten (1998 HE3)",326290,Akhenaten,,Y,Y,21.73,,,,,,,,,,,,,,,,,,,"JPL 65",2459600.5,59600,20220121.0000000,J2000,.4402487321004597,.8789362021900629,.4919856535786943,3.378735414896043,53.44613077148815,309.3435879309777,189.1310336403292,1.265886750801431,1.19610152648245,2459743.354902010008,20220612.8549020,300.9777949692151,0.82403229286575,.00327903,1.2761001051,4.19119,6.657,4.9871E-8,2.6476E-9,4.3024E-8,3.3592E-6,2.5828E-5,2.571E-5,1.3864E-5,3.8132E-9,5.4045E-9,1.2093E-5,1.36E-6,ATE,"Otto Matic",10233,1993-04-13,2021-04-19,342,1,0,0,.39362,,,-3.043111522573378E-14,,
2326354,"326354 (2000 SJ344)",326354,,,Y,N,22.7,,,,,,,,,,,,,,,,,,,38,2459600.5,59600,20220121.0000000,J2000,.1747830754491925,1.140500215920971,.941160080631836,5.755112569451065,14.74538508880422,18.86628131883308,169.079969334173,1.339840351210107,.8092095809868686,2459391.555403560630,20210626.0554036,444.8785684926806,1.21801113892589,.0447922,17.431780474,3.98227,5.480,3.1711E-8,1.2616E-8,4.0072E-8,4.283E-6,4.4321E-5,5.405E-5,1.8219E-5,1.4821E-8,1.3427E-8,2.1779E-5,7.3816E-6,APO,"Otto Matic",6329,2000-09-30,2018-01-28,67,,,0,.46891,,,-1.556984419096156E-13,,
2330659,"330659 (2008 GG2)",330659,,,Y,N,22.99,,,,,,,,,,,,,,,,,,,"JPL 70",2459600.5,59600,20220121.0000000,J2000,.2778719626670447,1.587092687461412,1.146084127461995,13.01773995189133,198.6761781833447,.5292359754044851,321.9340421567738,2.028101247460829,.4929474654134696,2459677.721124996145,20220408.2211250,730.3009453513322,1.99945501807346,.144845,56.36932865,2.92543,4.312,7.0675E-8,2.2722E-9,1.1236E-7,8.9617E-6,5.5136E-6,7.5986E-5,4.1021E-5,2.9036E-9,1.0586E-9,8.3234E-5,1.5683E-6,AMO,"Otto Matic",6604,2004-03-30,2022-04-29,267,,,0,.58356,,,9.493895960227971E-14,,
2334412,"334412 (2002 EZ2)",334412,,,Y,N,20.21,,,,,,,,,,,,,,,,,,,129,2459600.5,59600,20220121.0000000,J2000,.04596486413243166,1.249138814652073,1.191722318754043,13.02530411486018,181.0749148173149,186.5196357678979,240.3105865400091,1.306555310550102,.7059728812926813,2459770.038259374541,20220709.5382594,509.9346016532775,1.39612485052232,.189924,73.91272308,3.7602,5.119,6.8722E-8,6.0907E-9,8.2134E-8,5.3744E-6,8.2315E-6,2.2735E-5,2.0048E-5,6.3707E-9,5.1634E-9,2.8424E-5,3.7296E-6,AMO,"Otto Matic",6535,2002-03-09,2020-01-29,511,,,0,.44352,,,-4.985521782838343E-14,,
2337248,"337248 (2000 RH60)",337248,,,Y,N,20.04,,,,,,,0.846,,0.025,25.2,,,,,,,,0.078,110,2459600.5,59600,20220121.0000000,J2000,.5514129071045846,.8259129634110006,.3704938952411784,19.65022349796966,177.8724370103711,354.3962718899376,343.1342693084374,1.281332031580823,1.313114659275521,2459613.344065499100,20220202.8440655,274.1573231682763,0.750601843034295,.176233,68.58459661,3.68373,6.926,1.532E-6,4.7988E-9,1.2644E-6,.00013144,2.4919E-5,5.0907E-5,.00014053,7.445E-9,1.1444E-8,.00010704,2.3894E-6,ATE,"Otto Matic",7712,2000-09-07,2021-10-19,490,,,1,.42637,,,-3.534517254935314E-14,,
2348306,"348306 (2005 AY28)",348306,,,Y,Y,21.55,,,,,,,,,,,,,,,,,,,"JPL 68",2459600.5,59600,20220121.0000000,J2000,.5701171203521085,.8727722969610054,.3751898682945017,5.883744916005451,117.4978656754087,155.9215979086921,199.9030481789156,1.370354725627509,1.208794972024235,2459732.943429635538,20220602.4434296,297.8172546475338,0.815379205058272,.0359698,13.998367066,3.75305,6.631,3.9715E-8,6.1429E-9,3.2975E-8,3.515E-6,1.6683E-5,1.693E-5,2.7709E-5,9.6451E-9,1.2762E-8,2.4291E-5,3.1442E-6,ATE,"Otto Matic",6203,2005-01-13,2022-01-07,246,0,2,0,.50342,,,-6.706071229459429E-14,,
2350462,"350462 (1998 KG3)",350462,,,Y,N,22.1,,,,,,,,,,13.335,,,,,,,,,60,2459600.5,59600,20220121.0000000,J2000,.1176163297759429,1.159725088676399,1.023322480197201,5.506846251403135,207.8740239835545,267.9142823711287,82.71915628173855,1.296127697155598,.7891716859668184,2459495.682306014440,20211008.1823060,456.1745009376028,1.24893771646161,.0968217,37.680100989,3.74322,5.420,9.1731E-8,3.0955E-9,1.0726E-7,6.2978E-6,1.5783E-5,4.9387E-5,3.8807E-5,3.4596E-9,3.1597E-9,4.9044E-5,1.8264E-6,AMO,"Otto Matic",7299,1998-05-22,2018-05-16,220,,,0,.50652,,,-6.643598021656516E-14,,
2350523,"350523 (2000 EA14)",350523,,,Y,Y,21.14,,,,,,,,,,,,,,,,,,,59,2459600.5,59600,20220121.0000000,J2000,.2025358619204769,1.116972916091105,.890745843788765,3.55549872243148,203.8332325714254,206.0443927803094,284.6704920401822,1.343199988393446,.8349108596277395,2459690.724611515300,20220421.2246115,431.1837555454874,1.18051678451879,.043038,16.74909846,3.95847,5.564,3.3757E-8,4.8219E-9,3.6851E-8,3.1367E-6,3.6106E-5,4.5544E-5,4.238E-5,5.7985E-9,5.4064E-9,5.1207E-5,2.7921E-6,APO,"Otto Matic",7033,2000-03-03,2019-06-05,181,,,0,.4488,,,6.595925983077917E-14,,
2350751,"350751 (2002 AW)",350751,,,Y,Y,20.83,,,,,,,,,,,,,,,,,,,"JPL 95",2459600.5,59600,20220121.0000000,J2000,.2563116026997485,1.070859161849257,.7963855338099642,.574558774006688,162.0982690934054,119.242396481574,233.4847999129413,1.345332789888549,.8894172308681995,2459742.745051811692,20220612.2450518,404.7594171844277,1.10817088893752,.00482978,1.8796054826,3.76568,5.736,5.2695E-8,3.1153E-9,5.8374E-8,2.9062E-6,.0001261,.00012774,1.2046E-5,3.9138E-9,3.8812E-9,1.3307E-5,1.7663E-6,APO,"Otto Matic",7412,2001-12-17,2022-04-03,531,,,0,.43873,,,-4.146352519650005E-14,,
2351545,"351545 (2005 TE15)",351545,,,Y,N,19.83,,,,,,,,,,,,,,,,,,,"JPL 104",2459600.5,59600,20220121.0000000,J2000,.3435375888705882,1.204513874195034,.7907180820929008,13.13463250560548,10.8741517793229,241.1485583955026,188.4358719384844,1.618309666297167,.7455664618464111,2459830.612453873842,20220908.1124539,482.8543375039328,1.32198312800529,.0547366,21.301842622,3.45744,5.200,3.1912E-8,6.3503E-9,4.0004E-8,4.4646E-6,1.3631E-5,1.3025E-5,7.6181E-6,8.5318E-9,5.896E-9,1.0362E-5,3.8185E-6,APO,"Otto Matic",5899,2005-10-04,2021-11-28,408,,,0,.48465,,,-5.664101644842059E-14,,
2357622,"357622 (2005 EY95)",357622,,,Y,Y,20.34,,,,,,,,,,3.925,,,,,,,,,"JPL 67",2459600.5,59600,20220121.0000000,J2000,.538260870039513,1.083617514896585,.5003486085382942,3.16939839393343,72.91030418652258,342.0685645415633,43.84825969699193,1.666886421254876,.8737557560823157,2459550.316342391156,20211201.8163424,412.0144531169014,1.12803409477591,.0399715,15.555708655,3.70864,5.570,6.9336E-8,8.7063E-9,7.7726E-8,2.7275E-6,8.1467E-5,8.1776E-5,1.8034E-5,1.3393E-8,1.053E-8,2.0069E-5,4.9655E-6,APO,"Otto Matic",7273,2002-06-04,2022-05-03,264,1,1,0,.41417,,,-4.776589764482943E-14,,
2363027,"363027 (1998 ST27)",363027,,,Y,Y,19.64,,,,,,,0.578,,0.059,3,,,,,,,,0.228,"JPL 111",2459600.5,59600,20220121.0000000,J2000,.5300008380318902,.8193838153625146,.3851097065506142,21.06244476766072,197.5331312131563,322.4781197103001,28.39344043823382,1.253657924174415,1.328840946157433,2459579.132927800473,20211230.6329278,270.9127838369223,0.741718778472067,.0104102,4.051337534,3.76156,6.978,9.6407E-8,1.568E-9,7.8412E-8,9.6167E-6,5.3464E-6,6.9365E-6,1.003E-5,2.3991E-9,3.8145E-9,7.533E-6,7.7766E-7,ATE,"Otto Matic",8421,1998-09-24,2021-10-14,573,6,1,0,.40675,,,1.57819453994295E-14,,
2363505,"363505 (2003 UC20)",363505,,,Y,Y,18.33,,,,,,,1.876,,0.029,29.6,,,,,,,,0.037,"JPL 262",2459600.5,59600,20220121.0000000,J2000,.3369496217519352,.7811274658889797,.5179268617176404,3.804675009047515,188.3572095091315,59.75007555875649,279.3026108363248,1.044328070060319,1.427648228880084,2459657.024700925086,20220318.5247009,252.1629577353248,0.690384552321218,.0348439,13.560200563,3.97209,7.389,5.2968E-8,1.8061E-9,4.1973E-8,5.2844E-6,.00010042,9.8608E-5,2.9734E-5,2.4147E-9,4.9515E-9,2.0934E-5,8.7457E-7,ATE,"Otto Matic",24479,1954-12-05,2021-12-12,597,1,4,0,.41755,,,-6.511664559833988E-15,,
2363599,"363599 (2004 FG11)",363599,,,Y,Y,21.06,,,,,,,0.152,,0.306,7.021,,,,,,,,0.003,"JPL 95",2459600.5,59600,20220121.0000000,J2000,.7238032623557484,1.587197018551347,.4383786385225646,3.126910095382503,83.75029701219206,228.5081093821462,296.4146877324067,2.736015398580129,.492898861899936,2459729.502757325299,20220530.0027573,730.3729584855159,1.99965217928957,.0206213,8.025191321,2.57969,4.039,8.1602E-8,1.9698E-9,1.2952E-7,4.5804E-6,.00016716,.0001635,2.369E-6,3.3955E-9,9.1757E-10,4.9053E-6,1.3596E-6,APO,"Otto Matic",6592,2004-03-23,2022-04-10,395,4,4,0,.39358,,,-5.534845351212265E-14,,
2364136,"364136 (2006 CJ)",364136,,,Y,Y,20.16,,,,,,,,,,,,,,,,,,,"JPL 72",2459600.5,59600,20220121.0000000,J2000,.7549176984122442,.6765864792309393,.1658193715530749,10.22932310260412,303.2351260595344,29.65767422841553,57.65665280793878,1.187353586908804,1.77100220483086,2459567.944053626435,20211219.4440536,203.2747328140012,0.556535887238881,.0256895,9.997582715,4.19768,8.156,4.5114E-8,2.1647E-9,3.0502E-8,1.0055E-5,1.6961E-5,1.6783E-5,1.7293E-5,3.7989E-9,8.4995E-9,9.6245E-6,9.7557E-7,ATE,"Otto Matic",5872,2006-02-01,2022-03-01,435,5,3,0,.41562,,,-3.09301454317591E-14,,
2376879,"376879 (2001 WW1)",376879,,,Y,N,22.03,,,,,,,,,,,,,,,,,,,"JPL 30",2459600.5,59600,20220121.0000000,J2000,.1216140262304877,1.209772138401974,1.062646877829443,21.73794267856491,59.79057894343001,46.01685741022797,14.73168127938724,1.356897398974505,.7407108503087498,2459580.611427727504,20220101.1114277,486.0196119038104,1.33064917701249,.109734,42.70518078,3.79715,5.190,2.1989E-7,7.0499E-9,2.6776E-7,3.3903E-5,8.3492E-6,.00013884,.0001059,7.9073E-9,6.4747E-9,.00014294,4.2484E-6,AMO,"Otto Matic",7295,2001-11-18,2021-11-08,106,,,0,.52259,,,-6.289683481316915E-14,,
2377097,"377097 (2002 WQ4)",377097,,,Y,Y,19.5,,,,,,,,,,36,,,,,,,,,68,2459600.5,59600,20220121.0000000,J2000,.5566396065495791,1.957608476564625,.8679260643915712,3.937017444856812,266.9029134485902,244.6495063939437,320.9472963383457,3.047290888737679,.35984487239441,2459709.026497548228,20220509.5264975,1000.431095779016,2.73903106305001,.0191473,7.451554741,1.98551,3.675,2.6815E-8,8.6886E-9,5.3001E-8,1.1217E-5,5.9313E-5,6.2149E-5,1.012E-5,1.3525E-8,2.3957E-9,2.8572E-5,6.6605E-6,APO,"Otto Matic",23210,1950-12-11,2014-06-28,230,,,0,.58032,,,-2.322891698112727E-14,,
2385186,"385186 (1994 AW1)",385186,,,Y,Y,17.66,,,,,,,0.811,,0.223,2.5193,,,,,Sa,,,0.021,"JPL 233",2459600.5,59600,20220121.0000000,J2000,.07576377273901216,1.10530543156516,1.021563322040861,24.09572574097963,290.3623992928748,37.01769983098162,186.7885819913523,1.189047541089458,.8481655283282626,2459804.718884431731,20220813.2188844,424.4454507713386,1.16206831148895,.0209705,8.161089485,3.98992,5.547,2.5573E-8,5.6147E-9,2.8764E-8,3.7035E-6,3.0494E-6,2.6633E-5,2.5395E-5,6.04E-9,6.4627E-9,3.0635E-5,3.2341E-6,AMO,"Otto Matic",12906,1986-12-29,2022-04-30,1857,3,0,0,.26868,,,1.683854253358636E-14,,
2388188,"388188 (2006 DP14)",388188,,,Y,Y,19.03,,,,,,,,,,5.77,,,,,,,,,"JPL 99",2459600.5,59600,20220121.0000000,J2000,.7762717237773086,1.364942022886273,.3053761259242593,11.7796369966095,317.1586723578358,59.28285080859406,18.79898744992881,2.424507919848287,.6180630302194395,2459570.084028601008,20211221.5840286,582.4648658765177,1.59470189151682,.0163498,6.362851666,3.1248,4.444,6.2613E-8,4.5167E-9,8.5051E-8,9.4554E-6,3.6131E-6,7.7924E-6,3.574E-6,8.0229E-9,3.0678E-9,5.8457E-6,2.8912E-6,APO,"Otto Matic",5872,2006-02-23,2022-03-23,486,3,1,0,.27058,,,-3.871584135959855E-14,,
